code,year,month,quarter,Производительность труда,Уровень иннов. активности,Удобства дороги,Удобства дома,Инвестиции на реконстр. и модер,Произ-во выс тех ур суб,Торговые площади,Доля продаж через интернет,Доля розничных сетей,Реальные доходы в % к соот пер,Уровень безраб квартал,Уровень безраб год,ИПР в % к соответ кв,ИПР в % к предыд кв,Прирост высокопроизв Мест тыс,Прирост высокопроизв Мест %,Номинальная зп руб,ИПЦ общий % к пред месяц,ИПЦ прод тов % к пред месяц,ИПЦ непрод тов % к пред месяц,ИПЦ услуги % к пред месяц,ИПР в % к соотв мес пред год,ИПР в % к пред мес
13,2008,10,4,104.5,,56.7,334.9011564168759,19.11465864905398,,,,,,,,,,,,,,,,,,
13,2008,11,4,104.5,,56.7,334.9011564168759,19.11465864905398,,,,,,,,,,,,,,,,,,
13,2008,12,4,104.5,,56.7,334.9011564168759,19.11465864905398,,,,,,,,,,,,,,,,,,
13,2009,1,1,94.2,,46.4,328.4750847016827,13.96528162040933,,,,7.4,,,,,,,,,,,,,,
13,2009,2,1,94.2,,46.4,328.4750847016827,13.96528162040933,,,,7.4,,,,,,,,,,,,,,
13,2009,3,1,94.2,,46.4,328.4750847016827,13.96528162040933,,,,7.4,,,,,,,,,,,,,,
13,2009,4,2,94.2,,46.4,328.4750847016827,13.96528162040933,,,,7.4,,,,,,,,,,,,,,
13,2009,5,2,94.2,,46.4,328.4750847016827,13.96528162040933,,,,7.4,,,,,,,,,,,,,,
13,2009,6,2,94.2,,46.4,328.4750847016827,13.96528162040933,,,,7.4,,,,,,,,,,,,,,
13,2009,7,3,94.2,,46.4,328.4750847016827,13.96528162040933,,,,7.4,,,,,,,,,,,,,,
13,2009,8,3,94.2,,46.4,328.4750847016827,13.96528162040933,,,,7.4,,,,,,,,,,,,,,
13,2009,9,3,94.2,,46.4,328.4750847016827,13.96528162040933,,,,7.4,,,,,,,,,,,,,,
13,2009,10,4,94.2,,46.4,328.4750847016827,13.96528162040933,,,,7.4,,,,,,,,,,,,,,
13,2009,11,4,94.2,,46.4,328.4750847016827,13.96528162040933,,,,7.4,,,,,,,,,,,,,,
13,2009,12,4,94.2,,46.4,328.4750847016827,13.96528162040933,,,,7.4,,,,,,,,,,,,,,
13,2010,1,1,105.0,9.4,54.0,345.6011786315628,26.04833213665406,,,,13.8,,,,,,,,,,,,,,
13,2010,2,1,105.0,9.4,54.0,345.6011786315628,26.04833213665406,,,,13.8,,,,,,,,,,,,,,
13,2010,3,1,105.0,9.4,54.0,345.6011786315628,26.04833213665406,,,,13.8,,,,,,,,,,,,,,
13,2010,4,2,105.0,9.4,54.0,345.6011786315628,26.04833213665406,,,,13.8,,,,,,,,,,,,,,
13,2010,5,2,105.0,9.4,54.0,345.6011786315628,26.04833213665406,,,,13.8,,,,,,,,,,,,,,
13,2010,6,2,105.0,9.4,54.0,345.6011786315628,26.04833213665406,,,,13.8,,,,,,,,,,,,,,
13,2010,7,3,105.0,9.4,54.0,345.6011786315628,26.04833213665406,,,,13.8,,,,,,,,,,,,,,
13,2010,8,3,105.0,9.4,54.0,345.6011786315628,26.04833213665406,,,,13.8,,,,,,,,,,,,,,
13,2010,9,3,105.0,9.4,54.0,345.6011786315628,26.04833213665406,,,,13.8,,,,,,,,,,,,,,
13,2010,10,4,105.0,9.4,54.0,345.6011786315628,26.04833213665406,,,,13.8,,,,,,,,,,,,,,
13,2010,11,4,105.0,9.4,54.0,345.6011786315628,26.04833213665406,,,,13.8,,,,,,,,,,,,,,
13,2010,12,4,105.0,9.4,54.0,345.6011786315628,26.04833213665406,,,,13.8,,,,,,,,,,,,,,
13,2011,1,1,110.4,12.4,20.5,359.2574783041504,31.05069079111467,,51.9362664458818,,11.1,,,,,,,,,,,,,,
13,2011,2,1,110.4,12.4,20.5,359.2574783041504,31.05069079111467,,51.9362664458818,,11.1,,,,,,,,,,,,,,
13,2011,3,1,110.4,12.4,20.5,359.2574783041504,31.05069079111467,,51.9362664458818,,11.1,,,,,,,,,,,,,,
13,2011,4,2,110.4,12.4,20.5,359.2574783041504,31.05069079111467,,51.9362664458818,,11.1,,,,,,,,,,,,,,
13,2011,5,2,110.4,12.4,20.5,359.2574783041504,31.05069079111467,,51.9362664458818,,11.1,,,,,,,,,,,,,,
13,2011,6,2,110.4,12.4,20.5,359.2574783041504,31.05069079111467,,51.9362664458818,,11.1,,,,,,,,,,,,,,
13,2011,7,3,110.4,12.4,20.5,359.2574783041504,31.05069079111467,,51.9362664458818,,11.1,,,,,,,,,,,,,,
13,2011,8,3,110.4,12.4,20.5,359.2574783041504,31.05069079111467,,51.9362664458818,,11.1,,,,,,,,,,,,,,
13,2011,9,3,110.4,12.4,20.5,359.2574783041504,31.05069079111467,,51.9362664458818,,11.1,,,,,,,,,,,,,,
13,2011,10,4,110.4,12.4,20.5,359.2574783041504,31.05069079111467,,51.9362664458818,,11.1,,,,,,,,,,,,,,
13,2011,11,4,110.4,12.4,20.5,359.2574783041504,31.05069079111467,,51.9362664458818,,11.1,,,,,,,,,,,,,,
13,2011,12,4,110.4,12.4,20.5,359.2574783041504,31.05069079111467,,51.9362664458818,,11.1,,,,,,,,,,,,,,
13,2012,1,1,106.2,13.1,29.3,322.8357072324673,19.59129552259262,,94.28187273860146,,13.6,,,,,,7.9,10.0,,,,,,,
13,2012,2,1,106.2,13.1,29.3,322.8357072324673,19.59129552259262,,94.28187273860146,,13.6,,,,,,7.9,10.0,,,,,,,
13,2012,3,1,106.2,13.1,29.3,322.8357072324673,19.59129552259262,,94.28187273860146,,13.6,,,,,,7.9,10.0,,,,,,,
13,2012,4,2,106.2,13.1,29.3,322.8357072324673,19.59129552259262,,94.28187273860146,,13.6,,,,,,7.9,10.0,,,,,,,
13,2012,5,2,106.2,13.1,29.3,322.8357072324673,19.59129552259262,,94.28187273860146,,13.6,,,,,,7.9,10.0,,,,,,,
13,2012,6,2,106.2,13.1,29.3,322.8357072324673,19.59129552259262,,94.28187273860146,,13.6,,,,,,7.9,10.0,,,,,,,
13,2012,7,3,106.2,13.1,29.3,322.8357072324673,19.59129552259262,,94.28187273860146,,13.6,,,,,,7.9,10.0,,,,,,,
13,2012,8,3,106.2,13.1,29.3,322.8357072324673,19.59129552259262,,94.28187273860146,,13.6,,,,,,7.9,10.0,,,,,,,
13,2012,9,3,106.2,13.1,29.3,322.8357072324673,19.59129552259262,,94.28187273860146,,13.6,,,,,,7.9,10.0,,,,,,,
13,2012,10,4,106.2,13.1,29.3,322.8357072324673,19.59129552259262,,94.28187273860146,,13.6,,,,,,7.9,10.0,,,,,,,
13,2012,11,4,106.2,13.1,29.3,322.8357072324673,19.59129552259262,,94.28187273860146,,13.6,,,,,,7.9,10.0,,,,,,,
13,2012,12,4,106.2,13.1,29.3,322.8357072324673,19.59129552259262,,94.28187273860146,,13.6,,,,,,7.9,10.0,,,,,,,
13,2013,1,1,105.9,16.9,33.8,372.6405748962305,17.01026151241037,,111.4291933988685,,18.4,,,,,,3.3,3.9,16060.0,,,,,,
13,2013,2,1,105.9,16.9,33.8,372.6405748962305,17.01026151241037,,111.4291933988685,,18.4,,,,,,3.3,3.9,15992.3,,,,,,
13,2013,3,1,105.9,16.9,33.8,372.6405748962305,17.01026151241037,,111.4291933988685,,18.4,,,,,,3.3,3.9,17332.6,,,,,,
13,2013,4,2,105.9,16.9,33.8,372.6405748962305,17.01026151241037,,111.4291933988685,,18.4,,,,,,3.3,3.9,17203.1,,,,,,
13,2013,5,2,105.9,16.9,33.8,372.6405748962305,17.01026151241037,,111.4291933988685,,18.4,,,,,,3.3,3.9,15805.6,,,,,,
13,2013,6,2,105.9,16.9,33.8,372.6405748962305,17.01026151241037,,111.4291933988685,,18.4,,,,,,3.3,3.9,19026.2,,,,,,
13,2013,7,3,105.9,16.9,33.8,372.6405748962305,17.01026151241037,,111.4291933988685,,18.4,,,,,,3.3,3.9,18783.5,,,,,,
13,2013,8,3,105.9,16.9,33.8,372.6405748962305,17.01026151241037,,111.4291933988685,,18.4,,,,,,3.3,3.9,18513.1,,,,,,
13,2013,9,3,105.9,16.9,33.8,372.6405748962305,17.01026151241037,,111.4291933988685,,18.4,,,,,,3.3,3.9,18105.8,,,,,,
13,2013,10,4,105.9,16.9,33.8,372.6405748962305,17.01026151241037,,111.4291933988685,,18.4,,,,,,3.3,3.9,18214.9,,,,,,
13,2013,11,4,105.9,16.9,33.8,372.6405748962305,17.01026151241037,,111.4291933988685,,18.4,,,,,,3.3,3.9,18590.6,,,,,,
13,2013,12,4,105.9,16.9,33.8,372.6405748962305,17.01026151241037,,111.4291933988685,,18.4,,,,,,3.3,3.9,22977.6,,,,,,
13,2014,1,1,107.4,18.3,36.7,394.1850335020416,12.8,,142.1131660012951,0.1,20.3,98.3,,,,,6.2,6.9,17419.1,,,,,,
13,2014,2,1,107.4,18.3,36.7,394.1850335020416,12.8,,142.1131660012951,0.1,20.3,98.3,,,,,6.2,6.9,17936.8,,,,,,
13,2014,3,1,107.4,18.3,36.7,394.1850335020416,12.8,,142.1131660012951,0.1,20.3,98.3,,,,,6.2,6.9,18622.0,,,,,,
13,2014,4,2,107.4,18.3,36.7,394.1850335020416,12.8,,142.1131660012951,0.1,20.3,101.7,,,,,6.2,6.9,18767.7,,,,,,
13,2014,5,2,107.4,18.3,36.7,394.1850335020416,12.8,,142.1131660012951,0.1,20.3,101.7,,,,,6.2,6.9,19216.2,,,,,,
13,2014,6,2,107.4,18.3,36.7,394.1850335020416,12.8,,142.1131660012951,0.1,20.3,101.7,,,,,6.2,6.9,20192.5,,,,,,
13,2014,7,3,107.4,18.3,36.7,394.1850335020416,12.8,,142.1131660012951,0.1,20.3,103.4,,,,,6.2,6.9,20721.9,,,,,,
13,2014,8,3,107.4,18.3,36.7,394.1850335020416,12.8,,142.1131660012951,0.1,20.3,103.4,,,,,6.2,6.9,20245.8,,,,,,
13,2014,9,3,107.4,18.3,36.7,394.1850335020416,12.8,,142.1131660012951,0.1,20.3,103.4,,,,,6.2,6.9,20739.3,,,,,,
13,2014,10,4,107.4,18.3,36.7,394.1850335020416,12.8,,142.1131660012951,0.1,20.3,109.2,,,,,6.2,6.9,20349.5,,,,,,
13,2014,11,4,107.4,18.3,36.7,394.1850335020416,12.8,,142.1131660012951,0.1,20.3,109.2,,,,,6.2,6.9,20688.1,,,,,,
13,2014,12,4,107.4,18.3,36.7,394.1850335020416,12.8,,142.1131660012951,0.1,20.3,109.2,,,,,6.2,6.9,26276.0,,,,,,
13,2015,1,1,98.2,16.6,35.44620298734111,399.368394883654,18.6,,193.5493081511766,0.08,22.7,98.9,,,92.16666666666669,100.9,-6.7,-7.0,19403.5,,,,,91.7,82.6
13,2015,2,1,98.2,16.6,35.44620298734111,399.368394883654,18.6,,193.5493081511766,0.08,22.7,98.9,,,92.16666666666669,100.9,-6.7,-7.0,20052.1,,,,,89.8,104.5
13,2015,3,1,98.2,16.6,35.44620298734111,399.368394883654,18.6,,193.5493081511766,0.08,22.7,98.9,,,92.16666666666669,100.9,-6.7,-7.0,21308.4,,,,,95.0,115.6
13,2015,4,2,98.2,16.6,35.44620298734111,399.368394883654,18.6,,193.5493081511766,0.08,22.7,99.7,,,101.0333333333333,101.6,-6.7,-7.0,20992.8,,,,,95.0,95.8
13,2015,5,2,98.2,16.6,35.44620298734111,399.368394883654,18.6,,193.5493081511766,0.08,22.7,99.7,,,101.0333333333333,101.6,-6.7,-7.0,23252.0,,,,,99.5,98.4
13,2015,6,2,98.2,16.6,35.44620298734111,399.368394883654,18.6,,193.5493081511766,0.08,22.7,99.7,,,101.0333333333333,101.6,-6.7,-7.0,23558.4,,,,,108.6,110.6
13,2015,7,3,98.2,16.6,35.44620298734111,399.368394883654,18.6,,193.5493081511766,0.08,22.7,100.3,,,100.6666666666667,101.5333333333333,-6.7,-7.0,22031.0,,,,,97.8,96.4
13,2015,8,3,98.2,16.6,35.44620298734111,399.368394883654,18.6,,193.5493081511766,0.08,22.7,100.3,,,100.6666666666667,101.5333333333333,-6.7,-7.0,21957.4,,,,,101.4,100.1
13,2015,9,3,98.2,16.6,35.44620298734111,399.368394883654,18.6,,193.5493081511766,0.08,22.7,100.3,,,100.6666666666667,101.5333333333333,-6.7,-7.0,22645.7,,,,,102.8,108.1
13,2015,10,4,98.2,16.6,35.44620298734111,399.368394883654,18.6,,193.5493081511766,0.08,22.7,92.2,,,104.5666666666667,100.3333333333333,-6.7,-7.0,21360.7,,,,,103.9,102.2
13,2015,11,4,98.2,16.6,35.44620298734111,399.368394883654,18.6,,193.5493081511766,0.08,22.7,92.2,,,104.5666666666667,100.3333333333333,-6.7,-7.0,21285.7,,,,,101.4,95.1
13,2015,12,4,98.2,16.6,35.44620298734111,399.368394883654,18.6,,193.5493081511766,0.08,22.7,92.2,,,104.5666666666667,100.3333333333333,-6.7,-7.0,27293.7,,,,,108.4,103.7
13,2016,1,1,104.0,13.4,37.03967380752054,403.8767247749171,12.3,,260.3481577197009,0.1,26.9,95.5,,,99.56666666666666,98.3,4.0,4.5,20285.4,,,,,97.6,74.9
13,2016,2,1,104.0,13.4,37.03967380752054,403.8767247749171,12.3,,260.3481577197009,0.1,26.9,95.5,,,99.56666666666666,98.3,4.0,4.5,20619.4,,,,,102.0,108.9
13,2016,3,1,104.0,13.4,37.03967380752054,403.8767247749171,12.3,,260.3481577197009,0.1,26.9,95.5,,,99.56666666666666,98.3,4.0,4.5,22266.5,,,,,99.1,111.1
13,2016,4,2,104.0,13.4,37.03967380752054,403.8767247749171,12.3,,260.3481577197009,0.1,26.9,96.3,,,98.3,99.73333333333332,4.0,4.5,22652.2,,,,,99.8,96.9
13,2016,5,2,104.0,13.4,37.03967380752054,403.8767247749171,12.3,,260.3481577197009,0.1,26.9,96.3,,,98.3,99.73333333333332,4.0,4.5,23258.1,,,,,100.7,98.5
13,2016,6,2,104.0,13.4,37.03967380752054,403.8767247749171,12.3,,260.3481577197009,0.1,26.9,96.3,,,98.3,99.73333333333332,4.0,4.5,24459.6,,,,,94.4,103.8
13,2016,7,3,104.0,13.4,37.03967380752054,403.8767247749171,12.3,,260.3481577197009,0.1,26.9,98.5,,,103.3333333333333,103.4333333333333,4.0,4.5,22967.2,,,,,105.1,107.3
13,2016,8,3,104.0,13.4,37.03967380752054,403.8767247749171,12.3,,260.3481577197009,0.1,26.9,98.5,,,103.3333333333333,103.4333333333333,4.0,4.5,24315.0,,,,,105.0,100.1
13,2016,9,3,104.0,13.4,37.03967380752054,403.8767247749171,12.3,,260.3481577197009,0.1,26.9,98.5,,,103.3333333333333,103.4333333333333,4.0,4.5,23860.3,,,,,99.9,102.9
13,2016,10,4,104.0,13.4,37.03967380752054,403.8767247749171,12.3,,260.3481577197009,0.1,26.9,95.2,,,107.0,103.9666666666667,4.0,4.5,23283.9,,,,,104.1,106.6
13,2016,11,4,104.0,13.4,37.03967380752054,403.8767247749171,12.3,,260.3481577197009,0.1,26.9,95.2,,,107.0,103.9666666666667,4.0,4.5,23784.1,,,,,105.9,96.7
13,2016,12,4,104.0,13.4,37.03967380752054,403.8767247749171,12.3,,260.3481577197009,0.1,26.9,95.2,,,107.0,103.9666666666667,4.0,4.5,28381.1,,,,,111.0,108.6
13,2017,1,1,103.2,18.93333333333333,35.53710615177596,405.9821176007576,14.8,,277.4302967691153,0.2,33.5,103.3,4.801621886150187,4.2,113.4333333333333,99.76666666666668,9.2,9.9,21980.95025543037,,,,,108.7,71.7
13,2017,2,1,103.2,18.93333333333333,35.53710615177596,405.9821176007576,14.8,,277.4302967691153,0.2,33.5,103.3,4.801621886150187,4.2,113.4333333333333,99.76666666666668,9.2,9.9,22086.6953313745,,,,,114.2,112.2
13,2017,3,1,103.2,18.93333333333333,35.53710615177596,405.9821176007576,14.8,,277.4302967691153,0.2,33.5,103.3,4.801621886150187,4.2,113.4333333333333,99.76666666666668,9.2,9.9,24134.41504516037,,,,,117.4,115.4
13,2017,4,2,103.2,18.93333333333333,35.53710615177596,405.9821176007576,14.8,,277.4302967691153,0.2,33.5,100.9,4.173325809171492,4.2,111.7666666666667,97.5,9.2,9.9,23604.24086098834,,,,,114.8,95.4
13,2017,5,2,103.2,18.93333333333333,35.53710615177596,405.9821176007576,14.8,,277.4302967691153,0.2,33.5,100.9,4.173325809171492,4.2,111.7666666666667,97.5,9.2,9.9,24726.51814421062,,,,,112.3,97.0
13,2017,6,2,103.2,18.93333333333333,35.53710615177596,405.9821176007576,14.8,,277.4302967691153,0.2,33.5,100.9,4.173325809171492,4.2,111.7666666666667,97.5,9.2,9.9,26208.36562883308,,,,,108.2,100.1
13,2017,7,3,103.2,18.93333333333333,35.53710615177596,405.9821176007576,14.8,,277.4302967691153,0.2,33.5,96.9,3.795775723164257,4.2,107.1333333333333,103.1666666666667,9.2,9.9,24666.57323372361,,,,,104.9,105.3
13,2017,8,3,103.2,18.93333333333333,35.53710615177596,405.9821176007576,14.8,,277.4302967691153,0.2,33.5,96.9,3.795775723164257,4.2,107.1333333333333,103.1666666666667,9.2,9.9,24863.74023053359,,,,,111.3,106.3
13,2017,9,3,103.2,18.93333333333333,35.53710615177596,405.9821176007576,14.8,,277.4302967691153,0.2,33.5,96.9,3.795775723164257,4.2,107.1333333333333,103.1666666666667,9.2,9.9,25358.05722809387,,,,,105.2,97.9
13,2017,10,4,103.2,18.93333333333333,35.53710615177596,405.9821176007576,14.8,,277.4302967691153,0.2,33.5,99.2,4.173044253296553,4.2,107.0666666666667,103.1,9.2,9.9,25150.45163406578,,,,,109.7,110.4
13,2017,11,4,103.2,18.93333333333333,35.53710615177596,405.9821176007576,14.8,,277.4302967691153,0.2,33.5,99.2,4.173044253296553,4.2,107.0666666666667,103.1,9.2,9.9,25281.88047216028,,,,,108.5,95.6
13,2017,12,4,103.2,18.93333333333333,35.53710615177596,405.9821176007576,14.8,,277.4302967691153,0.2,33.5,99.2,4.173044253296553,4.2,107.0666666666667,103.1,9.2,9.9,30828.13766907937,,,,,103.0,103.3
13,2018,1,1,101.7,16.41468682505399,35.15572232645403,413.087544593271,11.9,,308.813648729471,0.4,35.7,100.4,4.436842711472455,4.2,114.1666666666667,101.1666666666667,16.2,15.7,23957.97838422447,,,,,117.9,83.4
13,2018,2,1,101.7,16.41468682505399,35.15572232645403,413.087544593271,11.9,,308.813648729471,0.4,35.7,100.4,4.436842711472455,4.2,114.1666666666667,101.1666666666667,16.2,15.7,24762.802032986,,,,,114.8,109.5
13,2018,3,1,101.7,16.41468682505399,35.15572232645403,413.087544593271,11.9,,308.813648729471,0.4,35.7,100.4,4.436842711472455,4.2,114.1666666666667,101.1666666666667,16.2,15.7,25775.11749717862,,,,,109.8,110.6
13,2018,4,2,101.7,16.41468682505399,35.15572232645403,413.087544593271,11.9,,308.813648729471,0.4,35.7,97.4,4.153979720053111,4.2,108.7333333333333,96.86666666666667,16.2,15.7,25586.14771594123,,,,,108.0,94.1
13,2018,5,2,101.7,16.41468682505399,35.15572232645403,413.087544593271,11.9,,308.813648729471,0.4,35.7,97.4,4.153979720053111,4.2,108.7333333333333,96.86666666666667,16.2,15.7,26560.36764300207,,,,,109.1,97.1
13,2018,6,2,101.7,16.41468682505399,35.15572232645403,413.087544593271,11.9,,308.813648729471,0.4,35.7,97.4,4.153979720053111,4.2,108.7333333333333,96.86666666666667,16.2,15.7,27585.82362293383,,,,,109.1,99.4
13,2018,7,3,101.7,16.41468682505399,35.15572232645403,413.087544593271,11.9,,308.813648729471,0.4,35.7,98.1,3.790863144773083,4.2,102.7666666666667,100.2333333333333,16.2,15.7,27431.6144335662,,,,,104.9,101.2
13,2018,8,3,101.7,16.41468682505399,35.15572232645403,413.087544593271,11.9,,308.813648729471,0.4,35.7,98.1,3.790863144773083,4.2,102.7666666666667,100.2333333333333,16.2,15.7,26964.0081447439,,,,,102.9,104.4
13,2018,9,3,101.7,16.41468682505399,35.15572232645403,413.087544593271,11.9,,308.813648729471,0.4,35.7,98.1,3.790863144773083,4.2,102.7666666666667,100.2333333333333,16.2,15.7,26168.32291077252,,,,,100.5,95.1
13,2018,10,4,101.7,16.41468682505399,35.15572232645403,413.087544593271,11.9,,308.813648729471,0.4,35.7,101.7,4.36996941433874,4.2,104.7333333333333,104.9,16.2,15.7,26354.70021129669,,,,,101.5,112.0
13,2018,11,4,101.7,16.41468682505399,35.15572232645403,413.087544593271,11.9,,308.813648729471,0.4,35.7,101.7,4.36996941433874,4.2,104.7333333333333,104.9,16.2,15.7,26999.40090163798,,,,,106.4,100.1
13,2018,12,4,101.7,16.41468682505399,35.15572232645403,413.087544593271,11.9,,308.813648729471,0.4,35.7,101.7,4.36996941433874,4.2,104.7333333333333,104.9,16.2,15.7,32748.68604422168,,,,,106.3,102.6
13,2019,1,1,102.0,21.2,35.2,434.7429923748351,8.9,,324.7022141561705,0.7,35.0,99.9,4.654518106725995,4.2,97.93333333333334,98.63333333333333,0.9,0.8,25888.4,,,,,98.2,77.5
13,2019,2,1,102.0,21.2,35.2,434.7429923748351,8.9,,324.7022141561705,0.7,35.0,99.9,4.654518106725995,4.2,97.93333333333334,98.63333333333333,0.9,0.8,25899.7,,,,,98.6,109.2
13,2019,3,1,102.0,21.2,35.2,434.7429923748351,8.9,,324.7022141561705,0.7,35.0,99.9,4.654518106725995,4.2,97.93333333333334,98.63333333333333,0.9,0.8,27262.0,,,,,97.0,109.2
13,2019,4,2,102.0,21.2,35.2,434.7429923748351,8.9,,324.7022141561705,0.7,35.0,101.0,4.091082968046626,4.2,102.5,98.13333333333333,0.9,0.8,27549.2,,,,,104.9,101.7
13,2019,5,2,102.0,21.2,35.2,434.7429923748351,8.9,,324.7022141561705,0.7,35.0,101.0,4.091082968046626,4.2,102.5,98.13333333333333,0.9,0.8,28245.9,,,,,101.9,94.6
13,2019,6,2,102.0,21.2,35.2,434.7429923748351,8.9,,324.7022141561705,0.7,35.0,101.0,4.091082968046626,4.2,102.5,98.13333333333333,0.9,0.8,29353.0,,,,,100.7,98.1
13,2019,7,3,102.0,21.2,35.2,434.7429923748351,8.9,,324.7022141561705,0.7,35.0,104.7,3.870779744065227,4.2,104.8666666666667,103.5,0.9,0.8,28917.6,,,,,102.8,103.2
13,2019,8,3,102.0,21.2,35.2,434.7429923748351,8.9,,324.7022141561705,0.7,35.0,104.7,3.870779744065227,4.2,104.8666666666667,103.5,0.9,0.8,28457.8,,,,,100.3,101.7
13,2019,9,3,102.0,21.2,35.2,434.7429923748351,8.9,,324.7022141561705,0.7,35.0,104.7,3.870779744065227,4.2,104.8666666666667,103.5,0.9,0.8,28060.8,,,,,111.5,105.6
13,2019,10,4,102.0,21.2,35.2,434.7429923748351,8.9,,324.7022141561705,0.7,35.0,99.9,4.303777362452386,4.2,110.2,103.5333333333333,0.9,0.8,28474.7,,,,,112.0,112.7
13,2019,11,4,102.0,21.2,35.2,434.7429923748351,8.9,,324.7022141561705,0.7,35.0,99.9,4.303777362452386,4.2,110.2,103.5333333333333,0.9,0.8,28739.4,,,,,112.0,100.2
13,2019,12,4,102.0,21.2,35.2,434.7429923748351,8.9,,324.7022141561705,0.7,35.0,99.9,4.303777362452386,4.2,110.2,103.5333333333333,0.9,0.8,35726.4,,,,,106.6,97.7
13,2020,1,1,105.0,20.42833607907743,35.9,408.888732130013,14.5,,309.1469643853632,1.1,42.5,106.1,5.129603744257937,5.4,110.2333333333333,99.96666666666664,4.527,3.77306595989397,28004.7,,,,,113.3,84.4
13,2020,2,1,105.0,20.42833607907743,35.9,408.888732130013,14.5,,309.1469643853632,1.1,42.5,106.1,5.129603744257937,5.4,110.2333333333333,99.96666666666664,4.527,3.77306595989397,28514.2,,,,,107.9,104.3
13,2020,3,1,105.0,20.42833607907743,35.9,408.888732130013,14.5,,309.1469643853632,1.1,42.5,106.1,5.129603744257937,5.4,110.2333333333333,99.96666666666664,4.527,3.77306595989397,30140.7,,,,,109.5,111.2
13,2020,4,2,105.0,20.42833607907743,35.9,408.888732130013,14.5,,309.1469643853632,1.1,42.5,98.7,5.761025010406224,5.4,103.0,97.63333333333333,4.527,3.77306595989397,29262.0,,,,,104.1,97.0
13,2020,5,2,105.0,20.42833607907743,35.9,408.888732130013,14.5,,309.1469643853632,1.1,42.5,98.7,5.761025010406224,5.4,103.0,97.63333333333333,4.527,3.77306595989397,30696.8,,,,,98.6,90.4
13,2020,6,2,105.0,20.42833607907743,35.9,408.888732130013,14.5,,309.1469643853632,1.1,42.5,98.7,5.761025010406224,5.4,103.0,97.63333333333333,4.527,3.77306595989397,32076.0,,,,,106.3,105.5
13,2020,7,3,105.0,20.42833607907743,35.9,408.888732130013,14.5,,309.1469643853632,1.1,42.5,99.1,4.890971243684259,5.4,104.2333333333333,101.5333333333333,4.527,3.77306595989397,31681.7,,,,,109.5,106.6
13,2020,8,3,105.0,20.42833607907743,35.9,408.888732130013,14.5,,309.1469643853632,1.1,42.5,99.1,4.890971243684259,5.4,104.2333333333333,101.5333333333333,4.527,3.77306595989397,31408.2,,,,,103.0,95.5
13,2020,9,3,105.0,20.42833607907743,35.9,408.888732130013,14.5,,309.1469643853632,1.1,42.5,99.1,4.890971243684259,5.4,104.2333333333333,101.5333333333333,4.527,3.77306595989397,31551.7,,,,,100.2,102.5
13,2020,10,4,105.0,20.42833607907743,35.9,408.888732130013,14.5,,309.1469643853632,1.1,42.5,99.2,5.739361347983225,5.4,106.1333333333333,107.5,4.527,3.77306595989397,31031.9,,,,,100.1,110.7
13,2020,11,4,105.0,20.42833607907743,35.9,408.888732130013,14.5,,309.1469643853632,1.1,42.5,99.2,5.739361347983225,5.4,106.1333333333333,107.5,4.527,3.77306595989397,30595.8,,,,,101.5,101.0
13,2020,12,4,105.0,20.42833607907743,35.9,408.888732130013,14.5,,309.1469643853632,1.1,42.5,99.2,5.739361347983225,5.4,106.1333333333333,107.5,4.527,3.77306595989397,37870.5,,,,,116.8,110.8
13,2021,1,1,100.7,20.0,36.278673547495,434.0107148043134,11.4965823673149,,321.5595313610552,1.7,40.7,97.1,5.449902014907046,4.2,108.1666666666667,97.33333333333331,1.121,0.9003365218578523,29932.4,,,,,111.3,80.1
13,2021,2,1,100.7,20.0,36.278673547495,434.0107148043134,11.4965823673149,,321.5595313610552,1.7,40.7,97.1,5.449902014907046,4.2,108.1666666666667,97.33333333333331,1.121,0.9003365218578523,30404.1,,,,,106.0,99.2
13,2021,3,1,100.7,20.0,36.278673547495,434.0107148043134,11.4965823673149,,321.5595313610552,1.7,40.7,97.1,5.449902014907046,4.2,108.1666666666667,97.33333333333331,1.121,0.9003365218578523,32771.3,,,,,107.2,112.7
13,2021,4,2,100.7,20.0,36.278673547495,434.0107148043134,11.4965823673149,,321.5595313610552,1.7,40.7,105.5,4.062461497165681,4.2,109.8666666666667,97.2,1.121,0.9003365218578523,33287.9,,,,,113.7,102.7
13,2021,5,2,100.7,20.0,36.278673547495,434.0107148043134,11.4965823673149,,321.5595313610552,1.7,40.7,105.5,4.062461497165681,4.2,109.8666666666667,97.2,1.121,0.9003365218578523,33692.9,,,,,110.4,87.8
13,2021,6,2,100.7,20.0,36.278673547495,434.0107148043134,11.4965823673149,,321.5595313610552,1.7,40.7,105.5,4.062461497165681,4.2,109.8666666666667,97.2,1.121,0.9003365218578523,36170.8,,,,,105.5,101.1
13,2021,7,3,100.7,20.0,36.278673547495,434.0107148043134,11.4965823673149,,321.5595313610552,1.7,40.7,108.1,3.143063311261416,4.2,112.5,103.1333333333333,1.121,0.9003365218578523,36149.6,,,,,111.9,112.8
13,2021,8,3,100.7,20.0,36.278673547495,434.0107148043134,11.4965823673149,,321.5595313610552,1.7,40.7,108.1,3.143063311261416,4.2,112.5,103.1333333333333,1.121,0.9003365218578523,33516.6,,,,,115.4,98.7
