year,quarter,month,ВВП в текущих ценах,ВВП в ценах 2021,ВВП в ценах 2021 без сезонности,Индекс физ объема ВВП,Дефлятор ВВП,Произв-во выс тех уров пред,Произв-во выс тех уров соот,Себестоимость добычи нефти,Ключевая ставка,Инфляция,Выпуск по соот. периоду,Выпуск по предыд периоду,ПЛ БЛ 1,ПЛ БЛ 2,ПЛ БЛ 3,ПЛ БЛ 4,ПЛ БЛ 5,ПЛ БЛ 6,ПЛ БЛ 7,ПЛ БЛ 8,ПЛ БЛ 9,ПЛ БЛ 10,ДомХоз 1,ДомХоз 2,ДомХоз 3,ДомХоз 4,ДомХоз 5,ДомХоз 6,ДомХоз 7,ДомХоз 8,Курс Дол 1,Курс Дол 2,Курс Дол 3,Ключевая ставка % ,ИПЦ общ к пред мес %,ИПЦ прод тов к пред мес %,ИПЦ непрод тов к пред мес %,ИПЦ услуги к пред мес %,ИПР к соотв мес пред г %,ИПР к пред мес %,ИВБО к соотв мес пред г %,ИВБО к пред мес %,Инфляция %,ДомХоз 9,ДомХоз 10,ДомХоз 11,ДомХоз 12,ДомХоз 13,ДомХоз 14,ДомХоз 15,ДомХоз 16,ДомХоз 17,ДомХоз 18,ДомХоз 19,ДомХоз 20,ДомХоз 21,ДомХоз 22,ДомХоз 23,ДомХоз 24,ДомХоз 25,ДомХоз 26,ДомХоз 27,ДомХоз 28,ДомХоз 29,ДомХоз 30,ДомХоз 31,ДомХоз 32,ДомХоз 33
2016,3,8,22235.1152234013,31619.64793292475,30815.70976777478,100.058696800687,102.0,,,9101.8,10.33333333333333,6.833333333333333,101.3,112.1,129.0,18366.0,-7162.0,-8622.0,-2453.0,1167.0,-7558.0,-5585.0,3141.0,976.0,,,,,,,,,,,,10.5,100.01,99.41,100.41,100.33,,,102.266709000044,104.517296042999,6.9,,,,,,,,,,,,,,,,,,,,,,,,,
2016,3,9,22235.1152234013,31619.64793292475,30815.70976777478,100.058696800687,102.0,,,9101.8,10.33333333333333,6.833333333333333,101.3,112.1,129.0,18366.0,-7162.0,-8622.0,-2453.0,1167.0,-7558.0,-5585.0,3141.0,976.0,,,,,,,,,,,,10.0,100.17,99.86,100.56,100.09,,,101.4729194739159,104.3310578787942,6.4,,,,,,,,,,,,,,,,,,,,,,,,,
2016,4,10,24043.61284993067,33883.13778147472,31029.98528227722,100.5381987829973,103.6,,,9976.8,10.0,5.766666666666666,102.5,107.2,10024.0,27139.0,-5931.0,-9593.0,-1591.0,5532.0,13616.0,6234.0,-1848.0,-5006.0,,,,,,,,,,,,10.0,100.43,100.78,100.54,99.74,,,101.7223656284019,101.3119906692764,6.1,,,,,,,,,,,,,,,,,,,,,,,,,
2016,4,11,24043.61284993067,33883.13778147472,31029.98528227722,100.5381987829973,103.6,,,9976.8,10.0,5.766666666666666,102.5,107.2,10024.0,27139.0,-5931.0,-9593.0,-1591.0,5532.0,13616.0,6234.0,-1848.0,-5006.0,,,,,,,,,,,,10.0,100.44,100.72,100.43,100.04,,,104.3242747872275,98.7314867730018,5.8,,,,,,,,,,,,,,,,,,,,,,,,,
2016,4,12,24043.61284993067,33883.13778147472,31029.98528227722,100.5381987829973,103.6,,,9976.8,10.0,5.766666666666666,102.5,107.2,10024.0,27139.0,-5931.0,-9593.0,-1591.0,5532.0,13616.0,6234.0,-1848.0,-5006.0,,,,,,,,,,,,10.0,100.4,100.58,100.3,100.27,,,101.7062033229115,106.7989345019227,5.4,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,1,20586.11906037327,28157.68811391548,31118.04117764831,101.3099331687048,107.6,,,10862.6,9.916666666666666,4.633333333333333,103.4,81.5,21124.0,34476.0,-5278.0,-6018.0,-2056.0,22116.0,9278.0,-1538.0,11302.0,949.0,,,,,,,,,,,,10.0,100.62,100.85,100.47,100.51,,,106.2026153347712,75.82947985329072,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,2,20586.11906037327,28157.68811391548,31118.04117764831,101.3099331687048,107.6,,,10862.6,9.916666666666666,4.633333333333333,103.4,81.5,21124.0,34476.0,-5278.0,-6018.0,-2056.0,22116.0,9278.0,-1538.0,11302.0,949.0,,,,,,,,,,,,10.0,100.22,100.2,100.2,100.28,,,100.5784145376803,97.49106438907368,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1,3,20586.11906037327,28157.68811391548,31118.04117764831,101.3099331687048,107.6,,,10862.6,9.916666666666666,4.633333333333333,103.4,81.5,21124.0,34476.0,-5278.0,-6018.0,-2056.0,22116.0,9278.0,-1538.0,11302.0,949.0,,,,,,,,,,,,9.75,100.13,100.14,100.22,100.0,,,103.5036618081599,115.5391809695862,4.3,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,4,21917.5737734407,30546.21443581938,31283.49322969733,102.3413763705223,104.7,,,10335.3,9.333333333333334,4.2,105.2,107.4,1545.0,25075.0,-7680.0,-14071.0,-1779.0,5461.0,3982.0,6068.0,7550.0,4094.0,,,,,,,,,,,,9.75,100.33,100.6,100.17,100.16,,,103.8807887436977,95.73607458619752,4.1,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,5,21917.5737734407,30546.21443581938,31283.49322969733,102.3413763705223,104.7,,,10335.3,9.333333333333334,4.2,105.2,107.4,1545.0,25075.0,-7680.0,-14071.0,-1779.0,5461.0,3982.0,6068.0,7550.0,4094.0,,,,,,,,,,,,9.25,100.37,100.59,100.15,100.35,,,106.1563736108758,101.9391929674766,4.1,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,6,21917.5737734407,30546.21443581938,31283.49322969733,102.3413763705223,104.7,,,10335.3,9.333333333333334,4.2,105.2,107.4,1545.0,25075.0,-7680.0,-14071.0,-1779.0,5461.0,3982.0,6068.0,7550.0,4094.0,,,,,,,,,,,,9.0,100.61,101.02,100.11,100.68,,,105.6334944548771,104.9985807278939,4.4,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,7,23718.21615057864,32453.7336449248,31543.67928815945,102.6378715973353,103.9,,,10993.8,8.833333333333334,3.4,104.9,111.7,-3352.0,20593.0,-9904.0,-11317.0,-2723.0,-4162.0,-4285.0,6391.0,6514.0,-752.0,,,,,,,,,,,,9.0,100.07,99.03,100.08,101.59,,,104.0463138577052,102.0490736215221,3.9,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,8,23718.21615057864,32453.7336449248,31543.67928815945,102.6378715973353,103.9,,,10993.8,8.833333333333334,3.4,104.9,111.7,-3352.0,20593.0,-9904.0,-11317.0,-2723.0,-4162.0,-4285.0,6391.0,6514.0,-752.0,,,,,,,,,,,,9.0,99.46,98.2,100.14,100.37,,,105.2376528469952,105.7140278176727,3.3,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,9,23718.21615057864,32453.7336449248,31543.67928815945,102.6378715973353,103.9,,,10993.8,8.833333333333334,3.4,104.9,111.7,-3352.0,20593.0,-9904.0,-11317.0,-2723.0,-4162.0,-4285.0,6391.0,6514.0,-752.0,,,,,,,,,,,,8.5,99.85,99.29,100.25,100.12,,,105.3205925041864,104.4132830324418,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,10,25621.24523410613,34235.60872568834,31549.59225842808,101.0402547322708,105.5,,,12545.8,8.083333333333334,2.566666666666667,101.4,103.6,12861.0,34414.0,-8461.0,-10647.0,-2445.0,11155.0,5887.0,-8000.0,-2730.0,-1707.0,,,,,,,,,,,,8.25,100.2,100.38,100.3,99.8,,,102.5800457701126,98.67575174819204,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,11,25621.24523410613,34235.60872568834,31549.59225842808,101.0402547322708,105.5,,,12545.8,8.083333333333334,2.566666666666667,101.4,103.6,12861.0,34414.0,-8461.0,-10647.0,-2445.0,11155.0,5887.0,-8000.0,-2730.0,-1707.0,,,,,,,,,,,,8.25,100.22,100.2,100.32,100.12,,,101.3493171775804,97.54693218597166,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,12,25621.24523410613,34235.60872568834,31549.59225842808,101.0402547322708,105.5,,,12545.8,8.083333333333334,2.566666666666667,101.4,103.6,12861.0,34414.0,-8461.0,-10647.0,-2445.0,11155.0,5887.0,-8000.0,-2730.0,-1707.0,,,,,,,,,,,,7.75,100.42,100.6,100.31,100.32,,,100.2009619148802,105.5888314454692,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,1,22474.46429282631,28879.42281793917,31957.00295995322,102.5631887856128,106.4,,,12813.16023619811,7.5,2.266666666666667,103.7,83.4,30190.0,44049.0,-6642.0,-4754.0,-2463.0,32037.0,17413.0,4709.0,19333.0,2085.0,,,,,,,,,,,,7.75,100.31,100.5,100.3,100.08,,,104.1686003414254,78.83208534111462,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,2,22474.46429282631,28879.42281793917,31957.00295995322,102.5631887856128,106.4,,,12813.16023619811,7.5,2.266666666666667,103.7,83.4,30190.0,44049.0,-6642.0,-4754.0,-2463.0,32037.0,17413.0,4709.0,19333.0,2085.0,,,,,,,,,,,,7.5,100.21,100.35,100.13,100.12,,,104.1652853223714,97.48796187320052,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,3,22474.46429282631,28879.42281793917,31957.00295995322,102.5631887856128,106.4,,,12813.16023619811,7.5,2.266666666666667,103.7,83.4,30190.0,44049.0,-6642.0,-4754.0,-2463.0,32037.0,17413.0,4709.0,19333.0,2085.0,,,,,,,,,,,,7.25,100.29,100.53,100.16,100.12,,,102.8585944813151,114.0898114498958,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,4,24969.75910484503,31379.83335485368,32051.51557325765,102.7290416650018,110.9,,,14772.40446675936,7.25,2.366666666666667,103.9,107.6,18435.0,45476.0,-7738.0,-17870.0,-1433.0,21145.0,-5650.0,-15496.0,11301.0,2912.0,,,,,,,,,,,,7.25,100.38,100.43,100.37,100.32,,,104.6359062109944,97.39031504294816,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,5,24969.75910484503,31379.83335485368,32051.51557325765,102.7290416650018,110.9,,,14772.40446675936,7.25,2.366666666666667,103.9,107.6,18435.0,45476.0,-7738.0,-17870.0,-1433.0,21145.0,-5650.0,-15496.0,11301.0,2912.0,,,,,,,,,,,,7.25,100.38,99.94,100.88,100.35,,,104.7037895603027,102.0053268033174,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,6,24969.75910484503,31379.83335485368,32051.51557325765,102.7290416650018,110.9,,,14772.40446675936,7.25,2.366666666666667,103.9,107.6,18435.0,45476.0,-7738.0,-17870.0,-1433.0,21145.0,-5650.0,-15496.0,11301.0,2912.0,,,,,,,,,,,,7.25,100.49,100.38,100.41,100.74,,,102.3642885330653,102.6524928880655,2.3,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,27196.84354996128,33308.47218272924,32257.63288525215,102.6337140347428,111.7,,,15970.56463,7.333333333333333,3.0,102.3,110.0,28074.0,47844.0,-8759.0,-8735.0,-2276.0,29856.0,9116.0,-15788.0,4953.0,1791.0,,,,,,,,,,,,7.25,100.27,99.67,100.12,101.28,,,103.8640729511967,103.5442396867155,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,27196.84354996128,33308.47218272924,32257.63288525215,102.6337140347428,111.7,,,15970.56463,7.333333333333333,3.0,102.3,110.0,28074.0,47844.0,-8759.0,-8735.0,-2276.0,29856.0,9116.0,-15788.0,4953.0,1791.0,,,,,,,,,,,,7.25,100.01,99.62,100.22,100.27,,,101.7536202847405,103.5659852313352,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,27196.84354996128,33308.47218272924,32257.63288525215,102.6337140347428,111.7,,,15970.56463,7.333333333333333,3.0,102.3,110.0,28074.0,47844.0,-8759.0,-8735.0,-2276.0,29856.0,9116.0,-15788.0,4953.0,1791.0,,,,,,,,,,,,7.5,100.16,99.92,100.36,100.24,,,101.3635156689771,104.0129817601728,3.4,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,10,29220.5841415024,35344.47838313317,32402.93014424272,103.2389365888879,110.5,,,14733.4751480266,7.583333333333333,3.866666666666667,104.3,105.6,38981.0,57689.0,-6943.0,-9033.0,-2732.0,33648.0,21124.0,-9912.0,2614.0,-4679.0,,,,,,,,,,,,7.5,100.35,100.55,100.45,99.94,,,104.8268116103935,102.0472146289958,3.5,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,11,29220.5841415024,35344.47838313317,32402.93014424272,103.2389365888879,110.5,,,14733.4751480266,7.583333333333333,3.866666666666667,104.3,105.6,38981.0,57689.0,-6943.0,-9033.0,-2732.0,33648.0,21124.0,-9912.0,2614.0,-4679.0,,,,,,,,,,,,7.5,100.5,100.99,100.39,100.0,,,102.4684211546889,95.35232423866805,3.8,,,,,,,,,,,,,,,,,,,,,,,,,
2018,4,12,29220.5841415024,35344.47838313317,32402.93014424272,103.2389365888879,110.5,,,14733.4751480266,7.583333333333333,3.866666666666667,104.3,105.6,38981.0,57689.0,-6943.0,-9033.0,-2732.0,33648.0,21124.0,-9912.0,2614.0,-4679.0,,,,,,,,,,,,7.75,100.84,101.7,100.24,100.42,,,105.5145883487691,108.7277617694263,4.3,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,1,24608.60143206284,29280.39631549442,32614.20854372221,101.3884401363665,108.0,,,14747.65609606579,7.75,5.166666666666667,101.0,80.8,33651.0,47163.0,-6036.0,-4790.0,-2687.0,31114.0,24401.0,11869.0,18582.0,-2553.0,82440.0,1068.0,28878.6,1575.6,18803.2,17823.3,979.0,63636.8,,,,7.75,101.01,101.27,100.64,101.13,76.8,28.2,99.97836884726613,74.69586365803286,5.0,13689.3,30276.6,5700.5,23348.3,1227.7,204.2,1254.6,11.2,698.2,152.6,392.6,3414.9,1798.1,1451.6,113.1,52.1,5060.2,2.6,16065.2,6578.6,816.7,7700.3,777.8,191.7,335.4
2019,1,2,24608.60143206284,29280.39631549442,32614.20854372221,101.3884401363665,108.0,,,14747.65609606579,7.75,5.166666666666667,101.0,80.8,33651.0,47163.0,-6036.0,-4790.0,-2687.0,31114.0,24401.0,11869.0,18582.0,-2553.0,82440.0,1068.0,28878.6,1575.6,18803.2,17823.3,979.0,63636.8,,,,7.75,100.44,100.79,100.26,100.2,110.4,126.1,102.0504290077438,99.5084081382543,5.2,13130.6,29513.6,5031.2,23289.0,1193.5,241.9,1252.4,25.1,703.4,132.9,391.1,3505.4,1868.6,1458.7,126.5,51.6,5096.6,3.1,16537.1,6808.4,813.1,7812.9,605.6,497.1,329.7
2019,1,3,24608.60143206284,29280.39631549442,32614.20854372221,101.3884401363665,108.0,,,14747.65609606579,7.75,5.166666666666667,101.0,80.8,33651.0,47163.0,-6036.0,-4790.0,-2687.0,31114.0,24401.0,11869.0,18582.0,-2553.0,82440.0,1068.0,28878.6,1575.6,18803.2,17823.3,979.0,63636.8,,,,7.75,100.32,100.53,100.25,100.13,101.8,137.0,101.0646163122884,112.9876976651425,5.3,13148.0,29958.2,5202.9,23543.9,1211.4,243.7,1229.0,28.6,702.3,110.4,387.7,3488.2,1840.5,1469.1,127.1,51.5,5081.5,4.9,16699.4,6924.7,815.1,7869.3,623.5,466.8,320.5
2019,2,4,26628.5898787245,31805.78277204486,32724.94492110601,101.3573985953794,105.2,,,15646.47807433229,7.666666666666667,5.0,101.5,108.1,10457.0,39700.0,-8703.0,-19624.0,-916.0,11518.0,8713.0,13780.0,16585.0,1065.0,82551.2,1015.1,29705.8,1595.3,19571.2,18633.3,937.2,62980.0,,,,7.75,100.29,100.43,100.19,100.21,104.3,102.5,103.0780257733795,99.3305250677922,5.2,13049.5,30050.2,5163.4,23668.0,1218.8,265.2,1242.0,24.0,743.9,84.2,389.9,3516.3,1842.8,1486.8,134.5,52.2,5138.5,6.5,16943.4,7027.6,829.4,8011.0,613.3,462.1,312.5
2019,2,5,26628.5898787245,31805.78277204486,32724.94492110601,101.3573985953794,105.2,,,15646.47807433229,7.666666666666667,5.0,101.5,108.1,10457.0,39700.0,-8703.0,-19624.0,-916.0,11518.0,8713.0,13780.0,16585.0,1065.0,82551.2,1015.1,29705.8,1595.3,19571.2,18633.3,937.2,62980.0,,,,7.75,100.34,100.41,100.21,100.39,86.1,89.5,99.59903017576173,98.56253596385652,5.1,13179.7,30698.5,5575.4,23906.7,1216.3,257.3,1290.1,33.6,773.1,67.0,416.4,3527.2,1858.7,1483.0,130.4,55.2,5151.4,8.7,17259.0,7137.3,849.9,8187.8,630.0,453.9,324.3
